,labels,keywords ,"LDA, bow","random forest, bow","Naive Bayes, bow","BayesianRidge, bow","basic K-Nearest Neighbors, bow","basic Logistic Regression, bow","basic Support Vector Machine-L, bow","basic Support Vector Machine-R, bow","basic Support Vector Machine-S, bow","basic Support Vector Machine-WL, bow","basic Support Vector Machine-WR, bow","basic Support Vector Machine-WS, bow","basic Decision Tree classifier, bow","Ensemble, Random Forest, bow","Ensemble, AdaBoost, bow","Ensemble, Gradient Boosting, bow","Ensemble, Extra Trees, bow","Ensemble, LightGBM, bow","Ensemble, CatBoost, bow","torch nn, bow","torch nn last, bow","MoE, Eq. Weight, bow","MoE, rf-cmb, bow","MoE, gb-cmb, bow","MoE, lr-cmb, bow","MoE, mlpc-cmb, bow","MoE, all-cmb, bow","basic K-Nearest Neighbors, gensim_doc2vec, ","basic Logistic Regression, gensim_doc2vec, ","basic Support Vector Machine-L, gensim_doc2vec, ","basic Support Vector Machine-R, gensim_doc2vec, ","basic Support Vector Machine-S, gensim_doc2vec, ","basic Support Vector Machine-WL, gensim_doc2vec, ","basic Support Vector Machine-WR, gensim_doc2vec, ","basic Support Vector Machine-WS, gensim_doc2vec, ","basic Decision Tree classifier, gensim_doc2vec, ","basic K-Nearest Neighbors, gensim-fasttext","basic Logistic Regression, gensim-fasttext","basic Support Vector Machine-L, gensim-fasttext","basic Support Vector Machine-R, gensim-fasttext","basic Support Vector Machine-S, gensim-fasttext","basic Support Vector Machine-WL, gensim-fasttext","basic Support Vector Machine-WR, gensim-fasttext","basic Support Vector Machine-WS, gensim-fasttext","basic Decision Tree classifier, gensim-fasttext","basic K-Nearest Neighbors, gensim-fasttext-words","basic Logistic Regression, gensim-fasttext-words","basic Support Vector Machine-L, gensim-fasttext-words","basic Support Vector Machine-R, gensim-fasttext-words","basic Support Vector Machine-S, gensim-fasttext-words","basic Support Vector Machine-WL, gensim-fasttext-words","basic Support Vector Machine-WR, gensim-fasttext-words","basic Support Vector Machine-WS, gensim-fasttext-words","basic Decision Tree classifier, gensim-fasttext-words"
428,0,1,0,1,True,False,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,True,True,1.0,1,1,1,1,1.0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0
429,0,0,0,0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0
430,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
431,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
432,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
433,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1
434,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
435,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
436,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
437,0,0,1,0,False,False,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,True,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1
438,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
439,0,0,0,0,False,False,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
440,0,0,0,0,False,False,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0
441,0,0,0,0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
442,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0
443,0,1,1,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0
444,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
445,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1
446,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
447,1,0,0,0,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
448,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0
449,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
450,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
451,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
452,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1
453,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
454,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
455,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
456,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
457,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
458,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
459,0,1,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0
460,1,1,0,1,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,True,True,1.0,1,1,1,1,1.0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
461,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0
462,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
463,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
464,0,0,0,0,False,False,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
465,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0
466,0,0,0,0,False,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,True,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
467,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
468,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
469,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
470,0,0,1,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1
471,0,0,1,0,False,False,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,True,True,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
472,1,0,0,0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
473,0,0,1,0,False,False,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0
474,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
475,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0
476,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
477,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
478,1,1,1,1,False,True,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,True,True,1.0,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
479,1,1,1,0,False,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0
480,0,1,0,0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
481,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
482,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
483,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
484,0,1,0,1,False,False,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,False,True,1.0,1,1,1,1,1.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
485,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
486,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
487,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
488,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
489,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
490,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1
491,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1
492,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
493,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
494,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
495,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
496,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
497,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1
498,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
499,0,0,1,0,False,False,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
500,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
501,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
502,1,1,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
503,1,0,0,0,False,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1
504,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
505,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
506,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
507,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0
508,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0
509,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0
510,0,1,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
511,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
512,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
513,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
514,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
515,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
516,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0
517,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1
518,1,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
519,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
520,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
521,0,0,0,0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
522,0,1,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1
523,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1
524,0,1,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
525,0,0,1,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
526,0,0,0,0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
527,0,0,0,0,False,False,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1
528,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
529,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
530,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0
531,0,0,0,0,False,True,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,True,True,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
532,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
533,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
534,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
535,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
536,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0
